ParticipantID,edu,eduother,engnative,engyrs,politics,religion,age,ethnicity,gender,comments,VICTIM_PERP,Condition,tainted,harmed,disobeyed,resilience,Blame
R_3lDot0mj2DZZKpP,4, ,1, ,2,2,46,White,1, ,v,contagio,5,5,5,4,1
R_1ilLKXIgxmcR00D,4, ,1, ,1,4,46,white,1,NO COMMENTS OR SUGGESTIONS,v,isolate,4,5,7,5,0
R_3HNztEV5AnP1NcG,3, ,1, ,4,1,46,white,1,no,v,isolate,3,3,3,3,0
R_1q1zxjBA6ZWGH6k,4, ,1, ,2,1,46,multiracial,1, ,v,partial,7,7,7,2,0
R_3nN9Rz9PabvbubH,4, ,1, ,5,1,46,white,1, ,v,complete,6,6,6,3,0
R_9AZDkPgpyOrnuO5,4, ,1, ,6,1,46,Caucasion,1,no,v,complete,6,3,6,3,0
R_2QscihwxoujZ5sc,3, ,1, ,1,3,45,Caucasian,1, ,p,continuo,4,1,1,1,7
R_32VkoKMuhWnxFMa,5, ,1, ,6,4,45,white,1, ,p,contagio,5, , ,4,6
R_DAiz5Wa3Z8Oic3n,5, ,1, ,6,1,45,white,1,"The scenario said Kim mugged someone, but the questions made it seem like Kim was mugged.  Was that intentional?",p,isolate,3,1,1,3,7
R_UDDRDkd6lYmrmQp,5, ,1, ,7,3,45,White,1, ,p,isolate,6,3,1,2,6
R_3ke16wDxhaz73oV,3, ,1, ,1,2,45,white,1, ,p,complete,6,6,3,3,7
R_AtaKX8T0WNCXalH,3, ,1, ,4,1,45,white,1, ,v,continuo,0,7,7,4,0
R_cvE5gLHhinVSEUx,4, ,1, ,4,1,45,Caucasian,1, ,v,continuo,7,7,0,3,0
R_2V3H7dsHl2bOx0v,5, ,2,12,4,6,45,asian,1,none thank you,v,continuo,7,7,7,3,1
R_3McBDcIGdUvD6Lj,4, ,1, ,2,4,45,Non-hispanic White,1,Thank you for allowing me to participate.,v,contagio,3,4,5,5,0
R_6nhON6jGJceRz3j,3, ,1, ,4,2,45,white,1,None at this time.,v,isolate,1,5,1,4,0
R_3KK5JqxIXCxJhur,5, ,1, ,7,1,45,human,1,no,v,isolate,0,3,3,3,0
R_ZJp5XQxJfSOcMCt,6, ,1, ,4,1,45,Asian,1,No comment.,v,isolate,1,6,1,1,0
R_2v08bDOnj9hgfwQ,5, ,1, ,2,5,45,White,1, ,v,partial,6,6,5,4,0
R_3dY4hJ54hxYzayv,4, ,1, ,2,5,45,Hispanic,1, ,v,complete,4,5,4,5,1
R_sbVNJ233uTYcO09,2, ,1, ,2,5,44,white,1, ,p,continuo,2,0,2,5,7
R_W2MEgRk9yLhwvYt,4, ,1, ,2,1,44,white,1, ,p,continuo,6,0,0,1,7
R_2rODub792rVIKH7,3, ,1, ,5,5,44,white,1,no,p,contagio,2,3,2,5,6
R_2xyqPEbSIB63aHW,5, ,1, ,5,3,44,White,1, ,p,temporar,3,2,1,1,5
R_3jVXc8MBOI7EhqZ,3, ,2,12,6,1,44,Caucasian,1,none,v,continuo,6,6,6,4,0
R_2XhtcHsdLIWWJWs,4, ,1, ,4,2,44,white,1,no,v,contagio,5,6,7,4,1
R_dgtfP3pdgj7ePXr,4, ,1, ,5,3,44,caucasian,1, ,v,isolate,3,5,4,5,0
R_2aCrHvVyABpwsYp,5, ,1, ,6,2,44,white,1, ,v,temporar,4,6,5,6,0
R_3Rdwn0eT3rVoESg,3, ,1, ,4,5,44,caucasion,1, ,v,temporar,3,3,7,4,0
R_3fqpAC6GZqYY07A,5, ,1, ,6,1,44,Caucasian,1,"No, thank you.",v,temporar,4,5,3,3,0
R_3irkgM0EmbLAm4s,4, ,1, ,6,4,44,Caucasian,1, ,v,temporar,7,7,6,1,0
R_0k97nVx4hwBWRA5,4, ,1, ,3,1,43,Cauasian,1, ,p,continuo,6,6,2,4,0
R_2ZJLlYX3Gf0AIzp,4, ,1, ,4,6,43,USA- Cuacasian,1,NO,p,continuo,3,6,2,2,4
R_20U5VzTUgRdfhyQ,2, ,1, ,4,1,43,white,1, ,p,contagio,3,0,1,4,7
R_2pKygtQbaQwLAUa,3, ,1, ,2,5,43,white,1,none,p,isolate,4,2,1,6,7
R_2rZ6Em182C0E81P,4, ,1, ,5,4,43,Caucasion,1,"No, thxs",p,partial,3,1,2,5,0
R_3kyWf5ugvAxJx5J,5, ,1, ,2,2,43,White,1, ,p,partial,6,6,6,1,6
R_2rxsL5WqgTpNpwV,4, ,1, ,3,5,43,Italian,1,none,p,complete,2, ,1,4,6
R_2SoQN4T5b8wxt4z,4, ,1, ,3,2,43,Caucasian,1,no,p,complete,6,0,0,3,7
R_1Lp4srJp0UiCVIS,3, ,1, ,4,1,43,White,1,Thanks,p,complete,5,6,5,2,0
R_29pm7l4YZo00VWj,5, ,1, ,3,3,43,White,1,Thank you,v,continuo,7,7,7,4,0
R_3oFJHlZUrquJeBl,4, ,1, ,2,3,43,Caucasian,1,"None at this time, thanks!",v,continuo,4,3,4,3,0
R_cZsDmKyf1flH61z,3, ,1, ,4,6,43,african american,1,no,v,contagio,0,3,4,5,0
R_2ql25LaLFJMrm9H,3, ,1, ,4,6,43,White,1,good survey,v,contagio,6,6,7,4,0
R_1mKrEAaSEqhvr1Q,3, ,1, ,2,5,43,white,1,It is sad we  live in a world where we have to even ask if it is the victims fault :(,v,isolate,5,7,7,5,0
R_3PcVi37UQzwuYyB,5, ,1, ,6,5,43,African American,1, ,v,isolate,4,6,3,5,0
R_3QJXSxhiIRzwf8b,4, ,1, ,2,6,43,White,1, ,v,temporar,4,4,4,4,0
R_1LALcjYNj45IFIK,5, ,1, ,7,1,43,White,1, ,v,complete,6,7,2,2,0
R_3RjwHqGHqW6faX0,3, ,1, ,6,3,42,white,1, ,p,continuo,1,3,1,4,5
R_723RqYH4VxLeeqJ,3, ,1, ,3,5,42,Caucasian,1, ,p,contagio,3,2,1,2,6
R_3jV51F3WKSTlu7l,4, ,1, ,2,5,42,caucasian,1,no,p,isolate,1,0,2,4,7
R_3PFsz9dfebf3t6R,2, ,1, ,3,2,42,Caucasian,1,Thank You,p,isolate,5,2,1,4,6
R_3PFeu5JjjMIKfZZ,4, ,1, ,4,3,42,Caucasian,1, ,p,complete,5,0,7,3,7
R_3sz8nXQlBDab82Z,2, ,1, ,1,1,42,white,1,Thanks! :),p,complete,6,3,1,3,7
R_3fD9xh7GfKt01cA,6, ,1, ,7,1,42,latino,1,None,v,contagio,3,3,7,5,0
R_sIijm6pGFttSuS5,4, ,1, ,3,1,42,WHITE,1, ,v,temporar,5,7,7,2,0
R_1ClI7dPpN509HyV,3, ,1, ,7,5,42,Caucasian,1,None,v,complete,0,6,6,4,0
R_2aftS7otklJRHUo,4, ,1, ,3,5,41,White,1,Quick and easy!,p,continuo,4,3,1,3,5
R_26hdJJTqrMHQCxL,5, ,1, ,6,1,41,white,1,"The wording made it sound like they were the mugger, but the questions implied that they had been mugged",p,contagio,4,0,0,3,7
R_PXTrUthquwcYrXX,5, ,1, ,2,1,41,white,1, ,p,contagio,3,1,3,2,7
R_2Pcja1KcGWLJX8r,4, ,1, ,3,1,41,White,1, ,p,isolate,0,0,2,3,7
R_3lAhDH3NjnBvPi8,6, ,1, ,2,7,41,Caucasian,1, ,p,isolate,3,0,3,2,7
R_2YFIssSofM6SU3V,3, ,1, ,6,1,41,white,1,Quick and simple,p,partial,0,0,0,5,5
R_Qn7mqQbJWChFNex,5, ,1, ,5,1,41,hispanic,1, ,p,partial,5,1,1,3,7
R_PSQpDKS9iJgHTmp,1, ,1, ,1,7,41,white,1, ,p,complete,1,1,1,1,7
R_qUXRlHiBSdKSlyN,4, ,1, ,7,1,41,Caucasian,1, ,v,contagio,0,6,7,5,0
R_1JKGzn2rWBMdvkE,3, ,1, ,4,1,41,White,1,Thank you for the survey.,v,contagio,1,6,6,5,0
R_2eb8X4UxRSMbOU1,4, ,1, ,5,1,41,Asian,1, ,v,isolate,5,7,6,7,0
R_3nuEFh2vwjXpDGw,4, ,1, ,6,2,41,White,1, ,v,partial,7,6,6,4,0
R_10IOe5jVNiNkmer,4, ,1, ,6,5,41,Latino,1, ,v,complete,4,6,7,4,0
R_3nilMIg3dDcpU92,3, ,1, ,2,6,40,White,1, ,p,continuo,0,0,0,1,5
R_8GuAzxn3YfGUezv,2, ,1, ,3,2,40,caucasian,1, ,p,continuo,1,1,1,1,7
R_WBzhxQ6vFim9J8l,5, ,1, ,3,6,40,Caucasian,1,The statement said that Kim mugged someone but the questions made it seem like Kim was the one who was mugged.  Just curious.,p,continuo,0,0,0,0,7
R_3R4qPBR64MZUde6,3, ,1, ,2,6,40,white,1, ,p,isolate,5,0,0,4,7
R_1KkDSTFC55HULse,4, ,1, ,2,7,40,White,1,none,p,isolate,6,0,0,2,7
R_3Rw2Jou2BWONI5w,4, ,1, ,5,1,40,white,1,NA,p,isolate,1,0,0,2,6
R_31a9p3FyGkPeeST,4, ,1, ,4,1,40,whITE,1,This didn't make any sense.,p,partial,4,4,4,4,7
R_Rmp8dGjVqngHKbD,4, ,1, ,4,1,40,white,1, ,p,partial,2,1,1,3,4
R_2q2Yf115K4XY9i8,4, ,1, ,6,1,40,Caucasian,1,no,p,partial,2,3,3,2,7
R_3QQ5vKSv43OhTm8,5, ,1, ,1,7,40, ,1, ,p,temporar,6,6,6,4,0
R_1gu2dcjRcwtTk1S,3, ,1, ,2,5,40,White,1,None,p,temporar,1,1, ,3,7
R_1dblGwBMSdlpisC,4, ,1, ,5,2,40,Caucasian,1,"A person is ultimately responsible for their actions, though I applaud this person for seemingly turning their life around for the better.",p,complete,6,4,4,6,4
R_AB3EndYPiRz1q9P,5, ,1, ,2,6,40,Hispanic,1, ,p,complete,3,3,3,4,6
R_b2W3WAwYnxXevoB,7, ,1, ,7,1,40,white,1, ,p,complete,4,1,1,1,5
R_2tsOpBOMbE5r6FC,4, ,1, ,1,1,40,white,1, ,v,continuo,6,7,7,5,0
R_3LjnYpIlBijtuiY,4, ,1, ,6,2,40,White,1,no,v,continuo,5,3,4,3,1
R_3lFbINDwrZUwZLb,4, ,1, ,5,5,40,White,1, ,v,contagio,4,5,6,5,0
R_s52lZ0FLoRAmJhf,5, ,1, ,2,3,40,white,1, ,v,contagio,4,1,1,2,2
R_1mV1q8WWcP1UgMw,4, ,1, ,3,6,40,White Caucasian,1, ,v,partial,5,5,5,3,0
R_110l92lGkZUngwj,3, ,1, ,2,7,40,Hispanic,1,NA,v,temporar,7,7,3,7,0
R_24IecNBmciZmlXM,3, ,1, ,6,1,40,white,1, ,v,temporar,4,5,4,3,0
R_2uTD1BHZKmL9ArM,3, ,1, ,3,7,40,Caucasian,1,"Interesting, thank you",v,temporar,6,6,1,2,1
R_43ooqKtCSzsdfvr,8,tech/vocational school,1, ,6,3,40,caucasian,1,no,v,complete,0,5,0,5,0
R_2s5B5LpB1fum60H,5, ,1, ,5,1,40,African American,1, ,v,complete,5,5,5,1,2
R_2QA6lpxHHOnB9qM,2, ,1, ,4,1,39,white,1,no,p,contagio,6,1,1,5,7
R_1rNy8Nin4JQplwF,4, ,1, ,5,1,39,white,1,no,p,contagio,5,2,1,3,7
R_2c2gRACqRL8PVGJ,5, ,1, ,4,7,39,caucasian,1,no,p,contagio,4,7,7,3,7
R_d0hTfSek57EjXcR,4, ,1, ,7,1,39,Caucasian,1,No comments.,p,isolate,4,2,0,4,7
R_117o4kejGtmmE3z,4, ,1, ,7,1,39,white,1, ,p,isolate,5,7,6,4,7
R_3JzuVShwfmKx0HX,4, ,1, ,6,2,39,White,1, ,p,partial,2,1,1,5,5
R_2TvruKiJpOKdnMK,5, ,1, ,2,5,39,White,1,thanks,p,partial,2,0,0,2,7
R_1OlZuNslRxzDURC,4, ,1, ,3,7,39,caucasian,1, ,p,complete,5,1,0,3,7
R_3KO1NV6R0emInW2,2, ,1, ,4,4,39,Black,1,No,v,contagio,3,4,3,3,0
R_2QgltKUiBAtqHZW,5, ,1, ,2,4,39,korean,1,nope,v,contagio,4,1,1,1,1
R_32QSwbL6rGvQoRR,2, ,1, ,6,6,39,caucasian,1,no,v,isolate,1,7,7,6,0
R_277ITzUwcxJIICv,4, ,1, ,5,1,39,WHITE,1, ,v,isolate,5,6,6,4,0
R_1CDRylhn9AebemN,4, ,1, ,5,5,39,white,1, ,v,temporar,2,5,7,3,1
R_3PsZDlGIxMgV34W,4, ,1, ,6,2,39,White,1, ,v,complete,0,7,6,4,0
R_1rHzs7aEc39IIcl,3, ,1, ,6,5,38,White,1,None,p,continuo,1,6,1,7,0
R_3D0YD36oPNs9gZ4,3, ,1, ,2,1,38,white,1, ,p,continuo,5,0,0,0,7
R_O1mlMOIQ4eQ3krf,5, ,1, ,1,7,38,white,1,no,p,contagio,5,5,5,5,2
R_b3hyz8ZD4zqjCDv,5, ,1, ,1,7,38,Caucasian,1, ,p,contagio,6,0,0,4,7
R_1FfHIAiw7MzKwZG,4, ,1, ,5,1,38,caucasion,1,no,p,contagio,4,4,2,3,7
R_2Yy8qiluz1BrodW,3, ,1, ,6,1,38,white,1, ,p,isolate,3,4,1,5,6
R_1n1qmSQlcX16e03,4, ,1, ,4,1,38,White,1,Brush three times a day,p,isolate,4,3,5,3,0
R_wSFSZZxgIoWz8Up,5, ,1, ,4,4,38,white,1, ,p,isolate,3,2,2,3,6
R_2QM8X9q3LO0kymM,5, ,1, ,4,2,38,Caucasion,1,The opening sentence said that Kim was the mugger. Was this a typo or intentional?,p,complete,6,1,0,4,7
R_1j9RVLgBenaKyET,4, ,1, ,7,1,38,white,1, ,p,complete,6,5,2,4,7
R_1Dvgc3BoNPAZC1s,4, ,1, ,4,4,38,White,1, ,p,complete,2,2, ,2,7
R_1LjUbmlwgx4AJnm,2, ,1, ,4,1,38,white,1, ,p,complete,3,0,0,2,7
R_3GeJzmXBoI35uOa,5, ,1, ,3,2,38,black,1,no,p,complete,5,2,0,2,5
R_DIsZDgiaglUxbKF,2, ,1, ,5,1,38,White,1, ,p,complete,5,3,3,1,7
R_uq2JdTTgGo1Bf2N,2, ,1, ,4,5,38,black,1,no,v,continuo,6,6,5,5,1
R_1fkBuX08p7YO4Ub,3, ,1, ,5,3,38,white,1,no,v,contagio,2,7,5,4,0
R_2Cg0iJDRxU117EH,2, ,1, ,1,5,38,white,1,no,v,contagio,5,4,7,0,0
R_1q8Mxgg2HAoVBDZ,4, ,1, ,7,4,38,WHITE,1, ,v,partial,4,5,5,4,0
R_3dE9NmxaI5eon44,3, ,1, ,5,3,38,White,1,"This was very interesting, thank you for letting me take part.",v,temporar,6,6,6,6,0
R_3PBlYfQ3AhvFmHC,3, ,1, ,6,5,38,White,1,None,v,temporar,5,5,7,4,0
R_UfD9WFTuhS8dASl,3, ,1, ,2,5,38,caucasian,1, ,v,complete,4,4,7,3,0
R_AciVeDlLcpZvGH7,4, ,1, ,6,2,38,white,1, ,v,complete,7,6,6,1,0
R_2ahulcYtPm7vqWF,6, ,1, ,6,1,37,Hispanic,1, ,p,continuo,0,0,0,6,5
R_1gvEsIiIfHfW82T,4, ,1, ,7,1,37,White,1, ,p,continuo,4,4,5,5,2
R_ywrB9Y6Vqv4ZuyB,3, ,1, ,4,1,37,asian,1,no,p,continuo,3,0,3,3,7
R_3IRXEizIV7IOKsX,4, ,1, ,5,6,37,mixed,1, ,p,continuo,4,4,2,3,6
R_3mlAE77nWzLGELG,4, ,1, ,3,3,37,American,1,No,p,isolate,1,0,1,4,7
R_1PYSgJglTdTcQdx,4, ,1, ,4,6,37,caucasian,1, ,p,partial,2,0,0,3,7
R_p4cIdeGKcjU8zN7,3, ,1, ,1,7,37,caucasian,1, ,p,temporar,1,2,1,3,7
R_2464UXXyZv8a85z,2, ,1, ,4,1,37,Caucasian,1, ,p,temporar,6,5,5,2,7
R_3hlTtUEFH4fu8NO,4, ,1, ,4,2,37,Asian,1, ,p,complete,6,4,6,5,4
R_DofBcPVqnxzu3yF,2, ,1, ,5,6,37,white,1, ,p,complete,1,2,3,2,4
R_22CSLjcabSPIpph,3, ,1, ,4,4,37,Black,1, ,p,complete,7,0,0,1,7
R_231PXThd6cskc0N,5, ,1, ,6,1,37,Caucasian,1, ,v,contagio,2,6,4,4,0
R_e5163k7gUfGiiIN,4, ,1, ,7,1,37,white,1, ,v,contagio,6,7,4,3,0
R_2D0jF1n1WNfwcEn,4, ,1, ,3,3,37,White,1,no,v,contagio,2,6,6,3,1
R_2PhSasOTp6uJQez,2, ,1, ,5,1,37,white,1, ,v,isolate,1,6,7,5,0
R_Ze3Ino45NawZWV3,4, ,1, ,4,6,37,African American,1, ,v,partial,3,7,6,5,0
R_2xFu78rl99I2TXf,3, ,1, ,6,2,37,hispanic,1, ,v,partial,6,6,6,5,0
R_2xyLMS9AHwyE6yC,4, ,1, ,4,4,37,white,1, ,v,temporar,6,7,6,5,0
R_2Ttm3wwlP20GA77,3, ,1, ,4,1,37,White,1,None,v,temporar,4,6,6,3,0
R_0caEuGjTrz38w8h,3, ,1, ,2,1,37,American,1, ,v,complete,1,1,7,0,0
R_1Pc1nKf3MuWSDBh,6, ,1, ,6,2,36,white,1, ,p,contagio,0,1,0,3,6
R_1psNjazSER9eA5C,3, ,1, ,3,6,36,Caucasian,1, ,p,contagio,3,0,1,1,7
R_2RPRVg9U5kpOdoA,4, ,1, ,7,1,36,White,1, ,p,isolate,1,7,0,5,0
R_22zgYn5b4jCFnKw,5, ,1, ,7,1,36,hispanic,1,no,p,isolate,0,0,0,1,7
R_1LFfvdTexeX4BjS,4, ,1, ,6,1,36,asian,1, ,p,partial,2,0,0,2,3
R_A4jDwHoDY39qmJP,3, ,1, ,7,1,36,Asian American,1,No,p,partial,0,0,0,0,7
R_2eVl63kna6Pi5Tm,3, ,1, ,5,3,36,White,1,no,p,temporar,0,0,0,2,7
R_2Ral924CJZPgiU2,7, ,1, ,6,1,36,white,1,no,p,complete,4,5,6,2,7
R_3KUtSBg0vwEobAp,4, ,1, ,4,1,36,white,1,no,v,continuo,4,7,7,5,0
R_3st3aADK0haZA9e,6, ,1, ,4,4,36,"Mixed, Post Racial.",1,Null.,v,continuo,5,5,4,4,4
R_3rMqUclwlpH2vr9,7, ,1, ,5,7,36,caucasian,1, ,v,continuo,1,4,6,3,0
R_3RkpSKwHjX87rXr,4, ,1, ,3,3,36,white,1, ,v,continuo,4,6,5,2,0
R_1Q9iGYJu8ftme44,3, ,1, ,1,2,36,American White,1, ,v,continuo,0,0,0,0,0
R_3JCWnUvbcK0Z79F,4, ,1, ,2,6,36,White,1, ,v,isolate,7,6,7,5,0
R_1pmScampoRz5S0o,4, ,1, ,6,2,36,white,1,none,v,isolate,2,4,5,4,0
R_yBWXcnT0Yl22UNz,3, ,1, ,3,5,36,AA,1,NO,v,partial,4,5,7,3,0
R_6xUFK8KODAEv6CZ,5, ,1, ,2,1,36,white,1, ,v,partial,1,5,5,4,0
R_2aLBqNI71dzPaPy,5, ,1, ,2,1,36,white,1,Don't get mugged,v,partial,1,5,6,4,0
R_1OJMymGU7t7J9Hp,7, ,1, ,2,2,36,Middle Eastern,1, ,v,partial,4,7,6,6,0
R_2Si8hsIIwd2eXDM,5, ,1, ,6,7,36,African American,1,NA,v,temporar,5,6,4,3,1
R_3OjgazwKv5GegCb,1, ,1, ,6,1,36,White,1,Thank you,v,temporar,0,3,5,3,0
R_1iaIB5g61JSj02t,4, ,1, ,5,3,36,Cuacasian,1,None at this time,v,complete,7,6,7,4,6
R_zVesWYYN8s1jKtr,4, ,1, ,6,6,36,black,1, ,v,complete,5,4,5,4,0
R_3oG5K1OSzujR2Nn,3, ,1, ,5,2,36,White,1, ,v,complete,1,5,6,3,1
R_1FLFx5WyXoQPUA9,4, ,1, ,3,1,35,mixed race white/hispanic,1, ,p,continuo,3,1,2,4,7
R_2E0K3z5n8uOjnbe,6, ,2,12,5,1,35,Asian,1,No,p,continuo,1,3,5,3,6
R_Xhyqib0SA7Wb2Zr,2, ,1, ,2,5,35,white,1,THX FOR SURVEY,p,continuo,6,0,1,3,6
R_3MS79rLQE0ux07Z,2, ,2,12,5,1,35,Asian American,1,Thanks and good luck.,p,continuo,3,3,3,3,1
R_2ANnIHYhhWOVsVB,4, ,1, ,5,1,35,white,1,No,p,continuo,2,0,0,1,7
R_3CI5t0smYKvXDEz,4, ,1, ,2,2,35,African American,1,Thanks for letting me participate.,p,continuo,7,0,0,0,7
R_AAt2i8sz33bxOgx,3, ,1, ,4,1,35,White,1, ,p,contagio,0,0,0,5,7
R_2QxFv2BxIN5cAQd,4, ,1, ,3,3,35,USA,1, ,p,contagio,5,4,3,4,4
R_C1B2IcXZf1YYxIB,4, ,1, ,4,7,35,mixed,1,none,p,contagio,6,0,3,3,7
R_BzDxOcDjS3fhSuJ,4, ,1, ,5,2,35,White,1,it was good,p,isolate,3,3,3,4,2
R_e9uzfmtWfrrqPdv,7, ,1, ,2,4,35,caucasian,1, ,p,temporar,4,3,1,2,6
R_3egibXgiYUp8ver,4, ,1, ,7,6,35,Black,1,No,p,temporar, , ,0,1,7
R_2y7bVb3eCkgnUZQ,7, ,1, ,2,2,35,White,1, ,p,temporar,5,0,0,0,7
R_2S381k7gMuFE7C8,4, ,1, ,6,1,35, ,1, ,p,complete,4,6,4,4,0
R_2QsMurFZnRJzx6Z,4, ,1, ,5,1,35,Filipino,1,No comment. Thank you.,p,complete,4,2,2,3,5
R_3IYpgKuRY8Rfmpy,5, ,2,12,7,7,35,Asian,1,nice survey,p,complete,1,0,0,2,2
R_8e7lQDBWw9WTxBf,3, ,1, ,7,4,35,white,1,no,v,continuo,0,6,7,7,0
R_1k1ys9U3s1nLOrl,5, ,1, ,2,6,35,white,1, ,v,continuo,2,5,6,5,1
R_307C9irFCuhpqnb,3, ,1, ,3,1,35,Caucasian,1, ,v,continuo,2,6,7,5,0
R_1Eg7Ztxh2fbp9JN,3, ,1, ,4,1,35,Asian,1,None,v,continuo,5,6,1,3,0
R_3Eyv7JWY51WqTgj,4, ,1, ,5,5,35,black,1, ,v,continuo,4,4,5,3,0
R_1ImlVCTaspsb1N0,4, ,1, ,6,1,35,white,1,Nothing else to add.,v,contagio,0,5,0,6,0
R_6GnXhjJ1hhG2jV7,4, ,1, ,3,5,35,White,1, ,v,contagio,4,6,5,5,0
R_3nw8Yuy2XFfpNfd,3, ,1, ,3,6,35,White,1, ,v,contagio,1,7,7,4,0
R_2SAbegGNg7Wswin,5, ,1, ,6,1,35,Caucasian,1, ,v,contagio,1,5,4,4,2
R_RRethuYXqYHzUdP,4, ,1, ,6,2,35,asian,1, ,v,contagio,4,4,2,3,1
R_2cC2FXMSoFkF8io,5, ,1, ,4,3,35,white,1,no,v,contagio,2,4,5,3,0
R_31yGBmv4eGH3bL6,3, ,1, ,4,3,35,caucasion,1,none,v,contagio,2,2,4,2,2
R_2f2wfC2M6ZxgMWU,4, ,1, ,1,4,35,WHITE,1, ,v,contagio,5,6,7,1,1
R_3Esr9tpx68vx9Mj,5, ,2,12,6,1,35,Hispanic,1, ,v,isolate,0,4,0,7,0
R_TnjbX9KjTBDSQ4F,4, ,1, ,1,7,35,white,1, ,v,isolate,0,6,7,5,0
R_3Ny8BUixUxxoVzc,3, ,1, ,6,3,35,white,1,none,v,partial,5,4,5,4,1
R_T01dX38yqt97IXv,5, ,1, ,3,6,35,white,1, ,v,partial,3,4,5,5,1
R_pcplLaiKSMcK2ad,4, ,1, ,6,1,35,caucasian,1, ,v,temporar,2,1,4,5,0
R_8odAUT33BgFAfIZ,1, ,1, ,6,1,35, ,1,None,v,temporar,5,6,5,4,4
R_10o1riZmSBBkxeS,3, ,1, ,2,5,35,White,1, ,v,temporar,0,2,7,4,0
R_3P7vB6DCFYy2rUR,3, ,1, ,5,1,35,Hispanic,1, ,v,temporar,1,5,6,2,0
R_qxuNeMljeLMhmut,5, ,1, ,2,3,35,Caucasian,1, ,v,temporar,4,6,6,1,0
R_vq9Y1XzvFR8cHCN,4, ,1, ,7,1,34,white,1,n/a,p,continuo,6,2,2,5,4
R_ZdAMWxlIs0fZ7BT,2, ,1, ,5,6,34,Caucasian,1,Thank you for the interesting survey.,p,continuo,5,1,1,4,6
R_SE7UZAsb2kuupDb,4, ,1, ,1,3,34,american,1, ,p,continuo,5,0,0,3,5
R_3yBSFFQJwAvPlQd,7, ,1, ,5,2,34,Asian,1,none,p,continuo,7, , ,0,5
R_25EK4qPNDlL9wE5,7, ,1, ,4,1,34,white,1,no,p,contagio, ,5,7,5,0
R_2yeKcZABuVbw4K3,3, ,1, ,4,3,34,White,1, ,p,contagio,5,5,5,4,7
R_2xPsCXbuKRjFE2B,2, ,2,10,5,4,34,asian,1,the question should be clearer,p,contagio,5,5,3,2,5
R_3Ljb0ubTSsnBv92,4, ,1, ,4,2,34,White,1, ,p,isolate,3,5,3,5,0
R_2ydfgKoKplTnGM6,7, ,1, ,3,3,34,Caucasian,1,none,p,isolate,6,1,1,2,7
R_3dQgDH93I7OShL9,4, ,1, ,3,1,34,White,1, ,p,temporar,0,0,0,3,7
R_3ELUJio7epx0njj,3, ,2,12,4,1,34,Hispanic,1, ,p,temporar,6,6,7,2,0
R_2WSgT8f9dIEMWLA,5, ,1, ,6,1,34,White,1,no,p,temporar,0,4,4,1,0
R_1dpnBp6E46frJal,4, ,2,12,4,3,34,Asian,1,Good.,p,complete,5,5,2,5,2
R_0CFMNyQdJk6Bfrj,4, ,1, ,4,1,34,White,1, ,p,complete,3,3,1,5,7
R_27ECQUms7J9B96a,5, ,1, ,7,1,34,Hispanic,1, ,p,complete,5,2, ,3,6
R_2BxlBI51NpHVTsn,4, ,1, ,5,5,34,nUBIAN,1, ,p,complete,4,4,3,3,4
R_WiBTQCWWKX8HjnH,4, ,1, ,4,1,34,White,1,"The initial statement stated that Kim mugged someone, then the questions seemed to be from the point of view that Kim was mugged. Not sure if this was intentional or not?",p,complete,5,5,1,2,7
R_80uMcNHpBDboYHD,5, ,1, ,6,1,34,Chinese,1, ,v,continuo,5,6,5,3,0
R_2Tw9dnDcQWnN9Y8,5, ,1, ,7,1,34,Hispanic,1, ,v,continuo,0,6,6,3,0
R_3KDYb8bseWP6T1X,4, ,1, ,2,7,34,Asian,1,More background or details would have helped.,v,continuo,5,5,5,3,0
R_cY0KLpaDLTYZlrX,3, ,1, ,6,1,34,White/American,1,Pay at least $0.10 more. Fair pay is $0.10 or more/per min. This HIT took me over 2 min,v,contagio,6,6,4,4,0
R_2cbB0p2nSA2AZhA,3, ,1, ,7,1,34,white,1, ,v,isolate,3,4,5,4,0
R_3ReYhPpNWYYc5dN,7, ,1, ,4,2,34,white,1,none,v,isolate,3,5,0,3,0
R_2q7SjsXVFe6pdHl,2, ,1, ,6,1,34,white,1, ,v,isolate,2,7,4,2,0
R_2dFwyeTFAHEKxGF,2, ,1, ,4,1,34,white,1,none,v,partial,4,5,7,3,0
R_3LXDRjAcfDYmfzW,4, ,1, ,3,3,34,White,1, ,v,partial,4,4,7,5,0
R_3dMoUrhX6PGFmKO,4, ,1, ,2,6,34,White,1, ,v,partial,7,6,6,6,0
R_RIdegFLYzmUpaLf,2, ,1, ,5,2,34,White,1, ,v,temporar,1,4,2,6,0
R_29lTNoyZO6HhVOJ,3, ,1, ,5,1,34,Caucasian,1, ,v,temporar,2,4,6,5,0
R_3Oj45NiHEPhnF8e,3, ,1, ,4,2,34,white,1, ,v,temporar,3,6,6,4,1
R_3CIxswwD8kBwmN7,4, ,1, ,3,1,34,Caucasian,1,No I do not.,v,temporar,2,5,5,1,0
R_294kNsLwOfpskF7,5, ,1, ,3,6,34,Caucasian,1,No,v,complete,7,6,7,3,1
R_1gbUdaEvZ68HI33,3,other,1, ,4,1,33,Caucasian,1, ,p,contagio,7,5,0,5,0
R_2sZjFI0IYwUaLE2,4, ,1, ,3,1,33,Asian,1, ,p,contagio,6,2,1,3,7
